Date,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility,United States,Other advanced economies,Emerging markets
11/3/2006,-4.325,-1.51,-0.128,0.045,-0.747,-1.985,-1.444,-2.143,-0.738
11/6/2006,-4.397,-1.503,-0.183,0.034,-0.695,-2.05,-1.463,-2.202,-0.732
11/7/2006,-4.357,-1.502,-0.205,0.06,-0.699,-2.011,-1.48,-2.148,-0.729
11/8/2006,-4.328,-1.501,-0.188,0.049,-0.678,-2.01,-1.49,-2.111,-0.727
11/9/2006,-4.32,-1.5,-0.171,0.079,-0.695,-2.033,-1.468,-2.129,-0.723
11/10/2006,-4.183,-1.456,-0.165,0.084,-0.668,-1.978,-1.454,-2.032,-0.697
11/13/2006,-4.23,-1.496,-0.164,0.061,-0.707,-1.924,-1.477,-2.042,-0.711
11/14/2006,-4.258,-1.462,-0.205,0.068,-0.684,-1.975,-1.507,-2.05,-0.701
11/15/2006,-4.489,-1.521,-0.218,0.057,-0.782,-2.025,-1.586,-2.181,-0.722
11/16/2006,-4.559,-1.535,-0.22,0.041,-0.796,-2.049,-1.587,-2.24,-0.732
11/17/2006,-4.453,-1.478,-0.196,0.06,-0.762,-2.077,-1.547,-2.202,-0.704
11/20/2006,-4.457,-1.49,-0.16,0.054,-0.787,-2.074,-1.595,-2.159,-0.703
11/21/2006,-4.46,-1.481,-0.17,0.068,-0.766,-2.111,-1.597,-2.166,-0.697
11/22/2006,-4.344,-1.465,-0.196,0.126,-0.721,-2.088,-1.544,-2.107,-0.693
11/24/2006,-4.023,-1.439,-0.144,0.19,-0.719,-1.911,-1.404,-1.923,-0.696
11/27/2006,-3.841,-1.423,-0.094,0.197,-0.778,-1.743,-1.326,-1.826,-0.689
11/28/2006,-3.841,-1.4,-0.089,0.21,-0.815,-1.747,-1.322,-1.848,-0.671
11/29/2006,-4.038,-1.447,-0.169,0.181,-0.745,-1.858,-1.406,-1.935,-0.697
11/30/2006,-3.837,-1.394,-0.175,0.23,-0.675,-1.823,-1.316,-1.839,-0.682
12/1/2006,-3.679,-1.372,-0.152,0.25,-0.692,-1.713,-1.189,-1.81,-0.68
12/4/2006,-3.77,-1.409,-0.187,0.252,-0.728,-1.698,-1.329,-1.747,-0.694
12/5/2006,-3.914,-1.419,-0.211,0.252,-0.777,-1.759,-1.358,-1.855,-0.701
12/6/2006,-3.978,-1.481,-0.221,0.224,-0.754,-1.746,-1.421,-1.824,-0.733
12/7/2006,-4.019,-1.494,-0.234,0.224,-0.834,-1.681,-1.35,-1.932,-0.737
12/8/2006,-4.268,-1.533,-0.232,0.171,-0.893,-1.781,-1.475,-2.03,-0.763
12/11/2006,-4.393,-1.508,-0.259,0.173,-0.901,-1.898,-1.491,-2.155,-0.747
12/12/2006,-4.534,-1.495,-0.273,0.186,-0.958,-1.994,-1.533,-2.258,-0.743
12/13/2006,-4.714,-1.54,-0.294,0.149,-0.931,-2.098,-1.565,-2.367,-0.782
12/14/2006,-4.877,-1.546,-0.348,0.117,-0.936,-2.164,-1.65,-2.437,-0.79
12/15/2006,-4.809,-1.553,-0.37,0.085,-0.778,-2.193,-1.627,-2.387,-0.795
12/18/2006,-4.834,-1.563,-0.367,0.084,-0.796,-2.192,-1.594,-2.451,-0.789
12/19/2006,-4.893,-1.559,-0.332,0.115,-0.937,-2.18,-1.626,-2.476,-0.791
12/20/2006,-4.884,-1.562,-0.362,0.098,-0.848,-2.21,-1.607,-2.477,-0.8
12/21/2006,-4.877,-1.561,-0.352,0.102,-0.826,-2.24,-1.563,-2.505,-0.809
12/22/2006,-4.868,-1.581,-0.342,0.082,-0.844,-2.183,-1.558,-2.494,-0.816
12/26/2006,-4.862,-1.565,-0.356,0.069,-0.848,-2.162,-1.589,-2.478,-0.795
12/27/2006,-4.872,-1.61,-0.396,0.066,-0.749,-2.183,-1.624,-2.436,-0.812
12/28/2006,-4.878,-1.629,-0.394,0.081,-0.786,-2.15,-1.648,-2.392,-0.838
12/29/2006,-4.85,-1.611,-0.376,0.085,-0.815,-2.133,-1.636,-2.385,-0.829
1/3/2007,-4.676,-1.571,-0.25,0.055,-0.827,-2.083,-1.576,-2.304,-0.796
1/4/2007,-4.479,-1.551,-0.191,0.035,-0.771,-2.001,-1.564,-2.151,-0.764
1/5/2007,-4.452,-1.56,-0.126,0.017,-0.84,-1.943,-1.572,-2.115,-0.765
1/8/2007,-4.498,-1.559,-0.127,0.017,-0.868,-1.961,-1.619,-2.117,-0.762
1/9/2007,-4.56,-1.571,-0.139,0,-0.842,-2.008,-1.626,-2.188,-0.746
1/10/2007,-4.586,-1.574,-0.097,-0.022,-0.904,-1.989,-1.659,-2.186,-0.741
1/11/2007,-4.707,-1.586,-0.143,-0.044,-0.908,-2.026,-1.715,-2.238,-0.754
1/12/2007,-4.773,-1.618,-0.191,-0.025,-0.845,-2.094,-1.732,-2.28,-0.761
1/16/2007,-4.897,-1.613,-0.212,-0.033,-0.942,-2.097,-1.763,-2.372,-0.762
1/17/2007,-4.913,-1.642,-0.213,-0.028,-0.915,-2.115,-1.774,-2.363,-0.776
1/18/2007,-4.97,-1.641,-0.216,-0.034,-0.958,-2.121,-1.782,-2.428,-0.76
1/19/2007,-5.106,-1.656,-0.232,-0.035,-1.001,-2.182,-1.793,-2.55,-0.763
1/22/2007,-5.039,-1.652,-0.223,-0.045,-0.986,-2.133,-1.789,-2.49,-0.76
1/23/2007,-5.083,-1.677,-0.231,-0.021,-1.022,-2.132,-1.815,-2.509,-0.759
1/24/2007,-5.084,-1.682,-0.284,-0.03,-0.929,-2.159,-1.823,-2.503,-0.758
1/25/2007,-5.012,-1.715,-0.243,-0.04,-0.966,-2.048,-1.744,-2.496,-0.772
1/26/2007,-5.063,-1.696,-0.218,-0.056,-1.048,-2.045,-1.746,-2.56,-0.757
1/29/2007,-4.96,-1.719,-0.221,-0.058,-0.948,-2.014,-1.713,-2.496,-0.751
1/30/2007,-4.942,-1.702,-0.246,-0.05,-0.913,-2.031,-1.724,-2.488,-0.73
1/31/2007,-4.822,-1.64,-0.239,-0.014,-0.904,-2.025,-1.711,-2.404,-0.707
2/1/2007,-4.96,-1.669,-0.293,-0.015,-0.965,-2.018,-1.771,-2.463,-0.726
2/2/2007,-5.045,-1.665,-0.312,-0.04,-0.907,-2.121,-1.838,-2.471,-0.736
2/5/2007,-5.056,-1.66,-0.289,-0.034,-0.969,-2.104,-1.817,-2.497,-0.742
2/6/2007,-4.999,-1.668,-0.305,-0.005,-0.914,-2.107,-1.805,-2.46,-0.734
2/7/2007,-5.063,-1.667,-0.302,-0.016,-0.907,-2.171,-1.808,-2.526,-0.729
2/8/2007,-5.007,-1.661,-0.279,-0.024,-0.899,-2.144,-1.795,-2.494,-0.718
2/9/2007,-5.128,-1.693,-0.291,-0.038,-0.93,-2.176,-1.768,-2.624,-0.736
2/12/2007,-5.052,-1.71,-0.266,-0.061,-0.887,-2.128,-1.758,-2.563,-0.731
2/13/2007,-5.084,-1.713,-0.301,-0.031,-0.846,-2.193,-1.817,-2.528,-0.739
2/14/2007,-5.038,-1.681,-0.353,0,-0.814,-2.19,-1.811,-2.51,-0.717
2/15/2007,-5.08,-1.684,-0.368,0.031,-0.862,-2.197,-1.818,-2.525,-0.737
2/16/2007,-5.105,-1.703,-0.36,0.027,-0.825,-2.244,-1.825,-2.552,-0.728
2/20/2007,-5.169,-1.704,-0.371,0.006,-0.859,-2.241,-1.844,-2.588,-0.737
2/21/2007,-5.254,-1.713,-0.349,0.001,-0.903,-2.29,-1.892,-2.624,-0.738
2/22/2007,-5.334,-1.733,-0.373,-0.012,-0.876,-2.34,-1.885,-2.691,-0.758
2/23/2007,-5.164,-1.706,-0.373,0.013,-0.81,-2.288,-1.806,-2.619,-0.739
2/26/2007,-5.152,-1.691,-0.379,0.026,-0.853,-2.255,-1.766,-2.649,-0.737
2/27/2007,-4.062,-1.541,-0.207,0.083,-0.678,-1.719,-1.04,-2.376,-0.646
2/28/2007,-4.141,-1.502,-0.128,0.068,-0.953,-1.626,-1.353,-2.16,-0.628
3/1/2007,-4.084,-1.485,-0.082,0.068,-0.931,-1.654,-1.29,-2.163,-0.631
3/2/2007,-3.821,-1.446,-0.026,0.079,-0.897,-1.531,-1.156,-2.051,-0.614
3/5/2007,-3.325,-1.408,0.092,0.074,-0.961,-1.122,-1.063,-1.677,-0.585
3/6/2007,-3.739,-1.414,0.004,0.061,-0.915,-1.475,-1.305,-1.839,-0.595
3/7/2007,-3.868,-1.417,0.004,0.085,-0.976,-1.564,-1.354,-1.922,-0.592
3/8/2007,-4.097,-1.439,-0.081,0.044,-0.947,-1.674,-1.412,-2.077,-0.608
3/9/2007,-4.421,-1.492,-0.097,0.009,-1.028,-1.813,-1.551,-2.227,-0.643
3/12/2007,-4.251,-1.455,-0.109,0.043,-0.917,-1.813,-1.468,-2.15,-0.633
3/13/2007,-3.692,-1.399,-0.023,0.074,-0.865,-1.479,-1.13,-1.946,-0.616
3/14/2007,-3.436,-1.394,0.073,0.065,-0.899,-1.281,-1.227,-1.584,-0.625
3/15/2007,-3.759,-1.41,-0.004,0.058,-0.928,-1.475,-1.302,-1.822,-0.635
3/16/2007,-3.655,-1.386,0.018,0.098,-0.929,-1.456,-1.228,-1.795,-0.632
3/19/2007,-4.039,-1.42,-0.07,0.074,-0.975,-1.648,-1.402,-1.988,-0.649
3/20/2007,-4.336,-1.406,-0.119,0.084,-1.017,-1.878,-1.496,-2.194,-0.646
3/21/2007,-4.397,-1.394,-0.175,0.092,-0.993,-1.927,-1.548,-2.203,-0.646
3/22/2007,-4.519,-1.448,-0.234,0.067,-0.975,-1.929,-1.54,-2.3,-0.679
3/23/2007,-4.599,-1.454,-0.252,0.049,-0.977,-1.965,-1.567,-2.348,-0.684
3/26/2007,-4.553,-1.459,-0.241,0.062,-0.995,-1.92,-1.548,-2.328,-0.677
3/27/2007,-4.414,-1.47,-0.207,0.071,-0.913,-1.895,-1.501,-2.227,-0.686
3/28/2007,-4.21,-1.472,-0.16,0.074,-0.883,-1.769,-1.446,-2.083,-0.681
3/29/2007,-4.152,-1.473,-0.199,0.052,-0.706,-1.826,-1.355,-2.117,-0.68
3/30/2007,-4.319,-1.449,-0.198,0.061,-0.819,-1.914,-1.429,-2.241,-0.649
4/2/2007,-4.008,-1.43,-0.05,0.059,-0.751,-1.836,-1.352,-2.02,-0.636
4/3/2007,-4.333,-1.448,-0.12,0.026,-0.764,-2.027,-1.459,-2.229,-0.645
4/4/2007,-4.374,-1.416,-0.158,0.041,-0.747,-2.094,-1.457,-2.267,-0.65
4/5/2007,-4.389,-1.422,-0.163,0.054,-0.776,-2.082,-1.476,-2.259,-0.654
4/9/2007,-4.58,-1.467,-0.19,0.011,-0.811,-2.123,-1.572,-2.327,-0.681
4/10/2007,-4.553,-1.479,-0.203,0.045,-0.755,-2.161,-1.549,-2.323,-0.681
4/11/2007,-4.456,-1.494,-0.187,0.031,-0.728,-2.078,-1.511,-2.255,-0.69
4/12/2007,-4.473,-1.493,-0.182,0.045,-0.757,-2.086,-1.577,-2.209,-0.687
4/13/2007,-4.552,-1.506,-0.19,0.056,-0.78,-2.132,-1.619,-2.24,-0.693
4/16/2007,-4.591,-1.503,-0.27,0.054,-0.723,-2.149,-1.618,-2.286,-0.687
4/17/2007,-4.498,-1.485,-0.265,0.08,-0.739,-2.089,-1.579,-2.245,-0.674
4/18/2007,-4.446,-1.484,-0.266,0.095,-0.722,-2.069,-1.524,-2.249,-0.673
4/19/2007,-4.323,-1.501,-0.222,0.093,-0.697,-1.996,-1.535,-2.104,-0.684
4/20/2007,-4.548,-1.515,-0.282,0.086,-0.741,-2.096,-1.646,-2.211,-0.691
4/23/2007,-4.475,-1.527,-0.275,0.082,-0.678,-2.077,-1.581,-2.204,-0.69
4/24/2007,-4.453,-1.502,-0.254,0.1,-0.692,-2.105,-1.573,-2.195,-0.685
4/25/2007,-4.517,-1.527,-0.266,0.094,-0.71,-2.108,-1.609,-2.218,-0.69
4/26/2007,-4.588,-1.541,-0.286,0.064,-0.672,-2.153,-1.618,-2.272,-0.698
4/27/2007,-4.583,-1.522,-0.27,0.076,-0.691,-2.176,-1.622,-2.27,-0.691
4/30/2007,-4.442,-1.456,-0.251,0.075,-0.703,-2.107,-1.52,-2.264,-0.658
5/1/2007,-4.413,-1.447,-0.244,0.052,-0.696,-2.078,-1.544,-2.204,-0.665
5/2/2007,-4.537,-1.469,-0.282,0.047,-0.686,-2.147,-1.599,-2.272,-0.666
5/3/2007,-4.56,-1.485,-0.3,0.039,-0.668,-2.146,-1.598,-2.284,-0.678
5/4/2007,-4.66,-1.468,-0.323,0.058,-0.699,-2.228,-1.657,-2.335,-0.668
5/7/2007,-4.772,-1.47,-0.355,0.061,-0.743,-2.265,-1.648,-2.456,-0.668
5/8/2007,-4.569,-1.452,-0.329,0.042,-0.639,-2.191,-1.63,-2.275,-0.664
5/9/2007,-4.669,-1.486,-0.35,0.036,-0.64,-2.229,-1.725,-2.261,-0.683
5/10/2007,-4.476,-1.457,-0.294,0.025,-0.558,-2.192,-1.606,-2.199,-0.671
5/11/2007,-4.553,-1.474,-0.309,0.027,-0.613,-2.184,-1.709,-2.167,-0.677
5/14/2007,-4.508,-1.495,-0.312,0.025,-0.579,-2.147,-1.65,-2.177,-0.681
5/15/2007,-4.469,-1.504,-0.296,0.038,-0.586,-2.121,-1.643,-2.149,-0.677
5/16/2007,-4.519,-1.506,-0.317,0.005,-0.548,-2.153,-1.656,-2.172,-0.691
5/17/2007,-4.538,-1.523,-0.314,-0.014,-0.561,-2.126,-1.656,-2.183,-0.699
5/18/2007,-4.667,-1.55,-0.34,-0.01,-0.61,-2.157,-1.716,-2.239,-0.712
5/21/2007,-4.635,-1.532,-0.357,-0.022,-0.58,-2.144,-1.685,-2.248,-0.702
5/22/2007,-4.741,-1.564,-0.365,-0.026,-0.576,-2.21,-1.699,-2.319,-0.723
5/23/2007,-4.754,-1.577,-0.377,-0.021,-0.562,-2.217,-1.703,-2.325,-0.726
5/24/2007,-4.659,-1.559,-0.33,-0.023,-0.577,-2.17,-1.67,-2.272,-0.717
5/25/2007,-4.668,-1.569,-0.318,-0.027,-0.539,-2.215,-1.674,-2.271,-0.723
5/29/2007,-4.677,-1.569,-0.338,-0.022,-0.545,-2.203,-1.712,-2.25,-0.715
5/30/2007,-4.662,-1.571,-0.34,-0.026,-0.544,-2.181,-1.731,-2.222,-0.709
5/31/2007,-4.702,-1.54,-0.384,-0.023,-0.534,-2.221,-1.689,-2.299,-0.714
6/1/2007,-4.801,-1.572,-0.423,-0.036,-0.527,-2.243,-1.729,-2.329,-0.743
6/4/2007,-4.717,-1.55,-0.421,-0.015,-0.536,-2.195,-1.71,-2.281,-0.726
6/5/2007,-4.71,-1.567,-0.398,-0.001,-0.529,-2.215,-1.691,-2.28,-0.739
6/6/2007,-4.469,-1.543,-0.334,0.007,-0.493,-2.106,-1.594,-2.149,-0.726
6/7/2007,-4.223,-1.559,-0.262,-0.026,-0.493,-1.883,-1.393,-2.086,-0.744
6/8/2007,-4.155,-1.512,-0.252,-0.067,-0.517,-1.807,-1.424,-2.02,-0.711
6/11/2007,-4.324,-1.509,-0.278,-0.074,-0.571,-1.892,-1.475,-2.134,-0.715
6/12/2007,-4.233,-1.542,-0.232,-0.094,-0.605,-1.76,-1.295,-2.196,-0.742
6/13/2007,-4.25,-1.498,-0.272,-0.108,-0.599,-1.773,-1.422,-2.124,-0.704
6/14/2007,-4.525,-1.521,-0.332,-0.116,-0.614,-1.942,-1.489,-2.325,-0.711
6/15/2007,-4.689,-1.516,-0.388,-0.106,-0.649,-2.03,-1.515,-2.448,-0.726
6/18/2007,-4.691,-1.526,-0.398,-0.106,-0.597,-2.064,-1.524,-2.43,-0.737
6/19/2007,-4.672,-1.502,-0.393,-0.093,-0.549,-2.135,-1.543,-2.407,-0.722
6/20/2007,-4.476,-1.512,-0.368,-0.094,-0.516,-1.986,-1.413,-2.329,-0.734
6/21/2007,-4.433,-1.499,-0.363,-0.111,-0.552,-1.908,-1.388,-2.307,-0.738
6/22/2007,-4.181,-1.472,-0.315,-0.08,-0.487,-1.827,-1.234,-2.223,-0.724
6/25/2007,-3.941,-1.414,-0.29,-0.075,-0.492,-1.67,-1.12,-2.124,-0.697
6/26/2007,-3.871,-1.408,-0.263,-0.072,-0.532,-1.596,-1.089,-2.085,-0.697
6/27/2007,-3.84,-1.358,-0.25,-0.068,-0.511,-1.653,-1.174,-1.989,-0.677
6/28/2007,-4.031,-1.383,-0.28,-0.076,-0.551,-1.741,-1.246,-2.08,-0.705
6/29/2007,-3.981,-1.309,-0.314,-0.047,-0.503,-1.808,-1.177,-2.143,-0.661
7/2/2007,-3.725,-1.224,-0.181,-0.004,-0.495,-1.821,-1.119,-1.975,-0.631
7/3/2007,-3.905,-1.247,-0.209,-0.021,-0.542,-1.886,-1.198,-2.075,-0.632
7/5/2007,-3.884,-1.286,-0.209,-0.04,-0.514,-1.835,-1.222,-2.003,-0.659
7/6/2007,-3.964,-1.321,-0.222,-0.045,-0.458,-1.918,-1.234,-2.039,-0.691
7/9/2007,-3.917,-1.303,-0.242,-0.04,-0.426,-1.906,-1.189,-2.045,-0.683
7/10/2007,-3.525,-1.198,-0.179,0.026,-0.4,-1.774,-0.959,-1.92,-0.646
7/11/2007,-3.57,-1.197,-0.164,0.006,-0.518,-1.697,-1.05,-1.862,-0.658
7/12/2007,-3.632,-1.197,-0.233,0.014,-0.482,-1.734,-1.143,-1.818,-0.671
7/13/2007,-3.704,-1.194,-0.275,0.023,-0.409,-1.849,-1.163,-1.889,-0.652
7/16/2007,-3.669,-1.169,-0.271,0.024,-0.438,-1.815,-1.136,-1.883,-0.65
7/17/2007,-3.651,-1.181,-0.255,0.018,-0.443,-1.79,-1.144,-1.852,-0.655
7/18/2007,-3.404,-1.095,-0.197,0.034,-0.455,-1.691,-1.1,-1.695,-0.609
7/19/2007,-3.537,-1.091,-0.24,0.03,-0.446,-1.79,-1.138,-1.784,-0.615
7/20/2007,-3.209,-0.979,-0.192,0.054,-0.34,-1.752,-0.904,-1.719,-0.586
7/23/2007,-3.203,-0.962,-0.202,0.044,-0.406,-1.677,-0.955,-1.65,-0.598
7/24/2007,-2.883,-0.865,-0.12,0.066,-0.421,-1.543,-0.8,-1.542,-0.541
7/25/2007,-2.772,-0.803,-0.094,0.032,-0.432,-1.475,-0.802,-1.468,-0.502
7/26/2007,-1.546,-0.505,0.052,0.078,-0.095,-1.076,-0.101,-1.063,-0.382
7/27/2007,-1.065,-0.369,0.156,0.062,-0.134,-0.78,0.131,-0.846,-0.35
7/30/2007,-1.385,-0.313,0.132,0.068,-0.332,-0.94,-0.203,-0.821,-0.361
7/31/2007,-1.261,-0.327,0.121,0.079,-0.163,-0.971,-0.001,-0.899,-0.361
8/1/2007,-0.965,-0.282,0.188,0.065,-0.28,-0.656,0.01,-0.644,-0.331
8/2/2007,-1.347,-0.348,0.149,0.064,-0.259,-0.953,-0.119,-0.877,-0.351
8/3/2007,-0.786,-0.294,0.244,0.122,-0.014,-0.844,0.531,-0.979,-0.338
8/6/2007,-0.831,-0.269,0.219,0.105,-0.138,-0.748,0.168,-0.671,-0.328
8/7/2007,-1.242,-0.311,0.176,0.089,-0.314,-0.882,-0.13,-0.775,-0.337
8/8/2007,-1.52,-0.463,0.08,0.075,-0.161,-1.051,-0.143,-0.966,-0.411
8/9/2007,0.563,-0.381,0.183,0.088,1.339,-0.666,1.794,-0.856,-0.375
8/10/2007,1.459,-0.295,0.305,0.085,1.508,-0.144,2.305,-0.511,-0.335
8/13/2007,1.051,-0.291,0.248,0.067,1.386,-0.359,2.024,-0.625,-0.348
8/14/2007,1.53,-0.219,0.321,0.059,1.638,-0.269,2.214,-0.371,-0.313
8/15/2007,2.215,-0.112,0.408,0.049,1.695,0.175,2.538,-0.043,-0.28
8/16/2007,3.521,0.195,0.536,0.09,1.661,1.039,2.784,0.892,-0.155
8/17/2007,3.441,0.134,0.524,0.105,1.667,1.011,2.525,1.102,-0.186
8/20/2007,2.838,0.18,0.443,0.105,1.599,0.511,2.484,0.543,-0.189
8/21/2007,2.622,0.241,0.425,0.112,1.551,0.293,2.418,0.373,-0.169
8/22/2007,1.836,0.155,0.348,0.1,1.319,-0.086,2.041,0.002,-0.207
8/23/2007,1.688,0.126,0.295,0.089,1.464,-0.286,1.893,0.019,-0.224
8/24/2007,1.377,0.097,0.263,0.111,1.288,-0.382,1.578,0.041,-0.242
8/27/2007,1.336,0.101,0.266,0.114,1.175,-0.32,1.509,0.079,-0.252
8/28/2007,2.012,0.154,0.372,0.14,1.453,-0.107,1.977,0.259,-0.224
8/29/2007,2.209,0.167,0.334,0.116,1.595,-0.003,1.944,0.488,-0.223
8/30/2007,2.422,0.223,0.299,0.109,1.888,-0.097,2.253,0.387,-0.218
8/31/2007,2.306,0.193,0.185,0.104,2.059,-0.235,2.164,0.397,-0.255
9/4/2007,2.273,0.186,0.15,0.087,2.079,-0.229,2.162,0.38,-0.269
9/5/2007,2.757,0.27,0.249,0.127,2.127,-0.016,2.243,0.767,-0.253
9/6/2007,2.447,0.262,0.217,0.136,2.035,-0.203,2.141,0.575,-0.269
9/7/2007,2.708,0.37,0.326,0.207,1.85,-0.045,2.218,0.732,-0.242
9/10/2007,3.144,0.465,0.394,0.214,1.798,0.273,2.36,0.972,-0.188
9/11/2007,2.75,0.435,0.306,0.204,1.71,0.095,2.194,0.767,-0.211
9/12/2007,2.735,0.414,0.308,0.213,1.694,0.106,2.097,0.868,-0.23
9/13/2007,2.157,0.373,0.26,0.191,1.47,-0.137,1.91,0.505,-0.258
9/14/2007,1.771,0.382,0.248,0.178,1.248,-0.285,1.694,0.338,-0.261
9/17/2007,1.896,0.374,0.298,0.187,1.227,-0.19,1.677,0.501,-0.282
9/18/2007,1.823,0.339,0.224,0.194,1.434,-0.368,1.488,0.649,-0.314
9/19/2007,0.555,0.201,0.072,0.179,0.853,-0.75,0.824,0.108,-0.377
9/20/2007,0.755,0.103,0.098,0.227,1.079,-0.752,1.016,0.179,-0.44
9/21/2007,0.517,0.088,0.085,0.218,1.006,-0.88,0.87,0.064,-0.417
9/24/2007,0.508,0.071,0.094,0.224,1.016,-0.897,0.889,0.044,-0.425
9/25/2007,0.813,0.081,0.11,0.243,1.285,-0.906,1.075,0.149,-0.411
9/26/2007,0.644,0.032,0.072,0.216,1.333,-1.009,1.01,0.049,-0.415
9/27/2007,0.777,0.083,-0.004,0.216,1.543,-1.061,1.095,0.074,-0.392
9/28/2007,0.939,0.087,0.009,0.26,1.534,-0.951,1.143,0.187,-0.391
10/1/2007,0.964,0.129,0.007,0.236,1.537,-0.945,1.141,0.179,-0.356
10/2/2007,0.888,0.14,-0.024,0.209,1.528,-0.965,1.129,0.116,-0.357
10/3/2007,0.738,0.125,-0.027,0.175,1.435,-0.97,1.056,0.034,-0.352
10/4/2007,0.639,0.137,-0.021,0.199,1.299,-0.975,0.977,-0.017,-0.321
10/5/2007,0.325,0.047,-0.067,0.179,1.254,-1.088,0.784,-0.102,-0.357
10/8/2007,0.303,0.029,-0.052,0.145,1.26,-1.079,0.804,-0.151,-0.35
10/9/2007,0.043,-0.05,-0.099,0.158,1.253,-1.219,0.693,-0.253,-0.397
10/10/2007,-0.101,-0.115,-0.097,0.159,1.245,-1.293,0.633,-0.319,-0.415
10/11/2007,-0.208,-0.188,-0.134,0.167,1.195,-1.248,0.636,-0.407,-0.437
10/12/2007,-0.544,-0.238,-0.128,0.15,1.034,-1.362,0.442,-0.54,-0.446
10/15/2007,-0.401,-0.252,-0.089,0.166,0.991,-1.217,0.489,-0.444,-0.446
10/16/2007,-0.038,-0.217,-0.027,0.167,1.04,-1.001,0.638,-0.248,-0.428
10/17/2007,0.177,-0.105,-0.028,0.18,1.131,-1.001,0.751,-0.2,-0.374
10/18/2007,0.307,-0.042,-0.021,0.235,1.161,-1.026,0.837,-0.162,-0.368
10/19/2007,0.786,0.074,0.097,0.267,1.125,-0.777,1.142,-0.038,-0.318
10/22/2007,0.861,0.101,0.168,0.224,0.901,-0.533,0.928,0.24,-0.307
10/23/2007,0.645,0.069,0.11,0.24,0.886,-0.66,0.822,0.145,-0.322
10/24/2007,0.897,0.147,0.14,0.255,0.938,-0.583,0.96,0.231,-0.294
10/25/2007,0.742,0.118,0.12,0.272,0.86,-0.628,0.9,0.14,-0.298
10/26/2007,0.476,0.094,0.037,0.283,0.839,-0.777,0.77,0.03,-0.324
10/29/2007,0.347,0.093,-0.021,0.282,0.782,-0.789,0.693,-0.005,-0.341
10/30/2007,0.602,0.116,0.015,0.291,0.877,-0.697,0.758,0.168,-0.324
10/31/2007,0.415,0.121,-0.046,0.283,0.876,-0.819,0.591,0.149,-0.325
11/1/2007,1.018,0.252,0.053,0.294,1.099,-0.68,1.077,0.199,-0.258
11/2/2007,1.529,0.373,0.112,0.313,1.163,-0.432,1.207,0.524,-0.202
11/5/2007,1.936,0.433,0.176,0.315,1.246,-0.234,1.367,0.762,-0.193
11/6/2007,1.714,0.429,0.133,0.343,1.233,-0.424,1.234,0.68,-0.2
11/7/2007,2.506,0.523,0.244,0.413,1.339,-0.013,1.74,0.922,-0.156
11/8/2007,2.9,0.649,0.299,0.427,1.401,0.124,1.882,1.112,-0.094
11/9/2007,3.341,0.725,0.397,0.47,1.393,0.356,2.062,1.359,-0.08
11/12/2007,3.672,0.727,0.483,0.448,1.39,0.624,2.216,1.525,-0.069
11/13/2007,2.942,0.761,0.408,0.43,1.217,0.126,1.66,1.322,-0.04
11/14/2007,2.828,0.715,0.359,0.436,1.339,-0.021,1.763,1.168,-0.103
11/15/2007,3.36,0.805,0.439,0.445,1.542,0.129,2.129,1.322,-0.091
11/16/2007,3.561,0.949,0.478,0.448,1.613,0.073,2.135,1.447,-0.021
11/19/2007,4.172,1.125,0.59,0.478,1.803,0.176,2.441,1.686,0.045
11/20/2007,4.072,1.188,0.527,0.514,1.746,0.097,2.436,1.559,0.077
11/21/2007,4.983,1.382,0.686,0.553,1.971,0.391,2.81,2.022,0.151
11/23/2007,4.78,1.415,0.578,0.564,1.965,0.258,2.661,1.954,0.165
11/26/2007,5.215,1.546,0.615,0.603,2.096,0.355,2.976,1.989,0.25
11/27/2007,5.111,1.505,0.578,0.544,2.043,0.441,2.859,2.041,0.211
11/28/2007,4.728,1.403,0.442,0.504,2.116,0.263,2.677,1.904,0.147
11/29/2007,4.934,1.486,0.378,0.481,2.403,0.186,2.898,1.883,0.153
11/30/2007,4.383,1.377,0.302,0.41,2.303,-0.009,2.721,1.591,0.071
12/3/2007,4.772,1.499,0.331,0.447,2.508,-0.013,3.005,1.634,0.133
12/4/2007,5.06,1.536,0.394,0.486,2.503,0.141,3.072,1.854,0.134
12/5/2007,4.658,1.54,0.289,0.424,2.488,-0.083,2.92,1.619,0.119
12/6/2007,4.341,1.476,0.211,0.411,2.444,-0.201,2.771,1.492,0.078
12/7/2007,4.256,1.404,0.185,0.396,2.477,-0.206,2.763,1.44,0.053
12/10/2007,3.979,1.368,0.154,0.399,2.302,-0.244,2.604,1.351,0.024
12/11/2007,4.483,1.462,0.214,0.412,2.513,-0.118,2.988,1.407,0.088
12/12/2007,4.213,1.42,0.203,0.379,2.435,-0.224,2.765,1.35,0.098
12/13/2007,4.312,1.368,0.312,0.34,2.349,-0.057,2.62,1.652,0.04
12/14/2007,4.38,1.336,0.343,0.276,2.559,-0.134,2.735,1.619,0.026
12/17/2007,4.708,1.36,0.456,0.295,2.493,0.104,2.824,1.832,0.052
12/18/2007,4.64,1.375,0.443,0.288,2.581,-0.047,2.775,1.782,0.083
12/19/2007,4.585,1.437,0.477,0.281,2.443,-0.053,2.743,1.732,0.11
